"Year"	"Month"	"Day"	"TempMin"	"Matin.Piche"	"TempMax"	"Soir.Piche"	"Rainfall"	"Comments"	"Lacking"	"dates"	"julian"	"tminauto"	"tmaxauto"	"rainauto"	"tmine"	"tmaxe"	"raine"
2003	12	6	NA	NA	NA	NA	NA	""	"yes"	2003-12-06	6Dec2003	NA	NA	NA	NA	NA	NA
2003	12	7	NA	NA	NA	NA	NA	""	"yes"	2003-12-07	7Dec2003	NA	NA	NA	NA	NA	NA
2003	12	8	NA	NA	NA	NA	NA	""	"yes"	2003-12-08	8Dec2003	NA	NA	NA	NA	NA	NA
2003	12	9	NA	NA	NA	NA	NA	""	"yes"	2003-12-09	9Dec2003	NA	NA	NA	NA	NA	NA
2003	12	10	NA	NA	NA	NA	NA	""	"yes"	2003-12-10	10Dec2003	NA	NA	NA	NA	NA	NA
2003	12	11	NA	NA	NA	NA	NA	""	"yes"	2003-12-11	11Dec2003	NA	NA	NA	NA	NA	NA
2003	12	12	NA	NA	NA	NA	NA	""	"yes"	2003-12-12	12Dec2003	NA	NA	NA	NA	NA	NA
2003	12	13	NA	NA	NA	NA	NA	""	"yes"	2003-12-13	13Dec2003	NA	NA	NA	NA	NA	NA
2003	12	14	NA	NA	NA	NA	NA	""	"yes"	2003-12-14	14Dec2003	NA	NA	NA	NA	NA	NA
2003	12	15	NA	NA	NA	NA	NA	""	"yes"	2003-12-15	15Dec2003	NA	NA	NA	NA	NA	NA
2003	12	16	NA	NA	NA	NA	NA	""	"yes"	2003-12-16	16Dec2003	NA	NA	NA	NA	NA	NA
2003	12	17	NA	NA	NA	NA	NA	""	"yes"	2003-12-17	17Dec2003	NA	NA	NA	NA	NA	NA
2003	12	18	NA	NA	NA	NA	NA	""	"yes"	2003-12-18	18Dec2003	NA	NA	NA	NA	NA	NA
2003	12	19	NA	NA	NA	NA	NA	""	"yes"	2003-12-19	19Dec2003	NA	NA	NA	NA	NA	NA
2003	12	20	NA	NA	NA	NA	NA	""	"yes"	2003-12-20	20Dec2003	NA	NA	NA	NA	NA	NA
2003	12	21	NA	NA	NA	NA	NA	""	"yes"	2003-12-21	21Dec2003	NA	NA	NA	NA	NA	NA
2003	12	22	NA	NA	NA	NA	NA	""	"yes"	2003-12-22	22Dec2003	NA	NA	NA	NA	NA	NA
2003	12	23	NA	NA	NA	NA	NA	""	"yes"	2003-12-23	23Dec2003	NA	NA	NA	NA	NA	NA
2003	12	24	NA	NA	NA	NA	NA	""	"yes"	2003-12-24	24Dec2003	NA	NA	NA	NA	NA	NA
2003	12	25	NA	NA	NA	NA	NA	""	"yes"	2003-12-25	25Dec2003	NA	NA	NA	NA	NA	NA
2003	12	26	NA	NA	NA	NA	NA	""	"yes"	2003-12-26	26Dec2003	NA	NA	NA	NA	NA	NA
2003	12	27	NA	NA	NA	NA	NA	""	"yes"	2003-12-27	27Dec2003	NA	NA	NA	NA	NA	NA
2003	12	28	NA	NA	NA	NA	NA	""	"yes"	2003-12-28	28Dec2003	NA	NA	NA	NA	NA	NA
2003	12	29	NA	NA	NA	NA	NA	""	"yes"	2003-12-29	29Dec2003	NA	NA	NA	NA	NA	NA
2003	12	30	NA	NA	NA	NA	NA	""	"yes"	2003-12-30	30Dec2003	NA	NA	NA	NA	NA	NA
2003	12	31	NA	NA	NA	NA	NA	""	"yes"	2003-12-31	31Dec2003	NA	NA	NA	NA	NA	NA
2004	1	1	NA	NA	NA	NA	NA	""	"yes"	2004-01-01	1Jan2004	NA	NA	NA	NA	NA	NA
2004	1	2	NA	NA	NA	NA	NA	""	"yes"	2004-01-02	2Jan2004	NA	NA	NA	NA	NA	NA
2004	1	3	NA	NA	NA	NA	NA	""	"yes"	2004-01-03	3Jan2004	NA	NA	NA	NA	NA	NA
2004	1	4	NA	NA	NA	NA	NA	""	"yes"	2004-01-04	4Jan2004	NA	NA	NA	NA	NA	NA
2004	1	5	NA	NA	NA	NA	NA	""	"yes"	2004-01-05	5Jan2004	NA	NA	NA	NA	NA	NA
2004	1	6	NA	NA	NA	NA	NA	""	"yes"	2004-01-06	6Jan2004	NA	NA	NA	NA	NA	NA
2004	1	7	NA	NA	NA	NA	NA	""	"yes"	2004-01-07	7Jan2004	NA	NA	NA	NA	NA	NA
2004	1	8	NA	NA	NA	NA	NA	""	"yes"	2004-01-08	8Jan2004	NA	NA	NA	NA	NA	NA
2004	1	9	NA	NA	NA	NA	NA	""	"yes"	2004-01-09	9Jan2004	NA	NA	NA	NA	NA	NA
2004	1	10	NA	NA	NA	NA	NA	""	"yes"	2004-01-10	10Jan2004	NA	NA	NA	NA	NA	NA
2004	1	11	NA	NA	NA	NA	NA	""	"yes"	2004-01-11	11Jan2004	NA	NA	NA	NA	NA	NA
2004	1	12	NA	NA	NA	NA	NA	""	"yes"	2004-01-12	12Jan2004	NA	NA	NA	NA	NA	NA
2004	1	13	NA	NA	NA	NA	NA	""	"yes"	2004-01-13	13Jan2004	NA	NA	NA	NA	NA	NA
2004	1	14	NA	NA	NA	NA	NA	""	"yes"	2004-01-14	14Jan2004	NA	NA	NA	NA	NA	NA
2004	1	15	NA	NA	NA	NA	NA	""	"yes"	2004-01-15	15Jan2004	NA	NA	NA	NA	NA	NA
2004	1	16	NA	NA	NA	NA	NA	""	"yes"	2004-01-16	16Jan2004	NA	NA	NA	NA	NA	NA
2004	1	17	22	0	32.5	1.3	0.4	""	"no"	2004-01-17	17Jan2004	NA	NA	NA	22	32.5	0.4
2004	1	18	21.8	1.5	32.7	2.8	0.2	""	"no"	2004-01-18	18Jan2004	NA	NA	NA	21.8	32.7	0.2
2004	1	19	21.5	3	33.7	4.3	0.1	""	"no"	2004-01-19	19Jan2004	NA	NA	NA	21.5	33.7	0.1
2004	1	20	22.4	4.6	NA	NA	0	""	"yes"	2004-01-20	20Jan2004	NA	NA	NA	22.4	NA	0
2004	1	21	NA	NA	32.5	7.3	0.4	""	"yes"	2004-01-21	21Jan2004	NA	NA	NA	NA	32.5	0.4
2004	1	22	23.3	0.5	32.5	9	0	""	"no"	2004-01-22	22Jan2004	NA	NA	NA	23.3	32.5	0
2004	1	23	22.8	9.4	31.5	11.3	0	""	"no"	2004-01-23	23Jan2004	NA	NA	NA	22.8	31.5	0
2004	1	24	22	12	32.6	2	0	""	"no"	2004-01-24	24Jan2004	NA	NA	NA	22	32.6	0
2004	1	25	20.4	2.4	33	4.2	0.1	""	"no"	2004-01-25	25Jan2004	NA	NA	NA	20.4	33	0.1
2004	1	26	22.5	4.6	33	6.4	0.1	""	"no"	2004-01-26	26Jan2004	NA	NA	NA	22.5	33	0.1
2004	1	27	21.5	7.1	33.4	8.9	0	""	"no"	2004-01-27	27Jan2004	NA	NA	NA	21.5	33.4	0
2004	1	28	22	9.6	35	11.8	0	""	"no"	2004-01-28	28Jan2004	NA	NA	NA	22	35	0
2004	1	29	21	12	35.5	14.3	0	""	"no"	2004-01-29	29Jan2004	NA	NA	NA	21	35.5	0
2004	1	30	20.7	14.6	33.4	17	0	""	"no"	2004-01-30	30Jan2004	NA	NA	NA	20.7	33.4	0
2004	1	31	21	0.3	29.4	0.9	7.3	""	"no"	2004-01-31	31Jan2004	NA	NA	NA	21	29.4	7.3
2004	2	1	22	1	29.5	1.5	14.8	""	"no"	2004-02-01	1Feb2004	NA	NA	NA	22	29.5	14.8
2004	2	2	20.8	1.5	32	2.9	0.2	""	"no"	2004-02-02	2Feb2004	NA	NA	NA	20.8	32	0.2
2004	2	3	22	3	31	4.1	5.1	""	"no"	2004-02-03	3Feb2004	NA	NA	NA	22	31	5.1
2004	2	4	23	4.2	30.6	5.5	0.8	""	"no"	2004-02-04	4Feb2004	NA	NA	NA	23	30.6	0.8
2004	2	5	20	5.7	33	8.2	0.1	""	"no"	2004-02-05	5Feb2004	NA	NA	NA	20	33	0.1
2004	2	6	20.5	8.5	33	10.6	0	""	"no"	2004-02-06	6Feb2004	NA	NA	NA	20.5	33	0
2004	2	7	22	11	33	13	2.3	""	"no"	2004-02-07	7Feb2004	NA	NA	NA	22	33	2.3
2004	2	8	21	13.1	31.3	14.5	0.3	""	"no"	2004-02-08	8Feb2004	NA	NA	NA	21	31.3	0.3
2004	2	9	22.5	14.8	31	1.2	2	""	"no"	2004-02-09	9Feb2004	NA	NA	NA	22.5	31	2
2004	2	10	22.5	1.7	31	3.2	1	""	"no"	2004-02-10	10Feb2004	NA	NA	NA	22.5	31	1
2004	2	11	21.1	3.5	28.5	3.8	12.6	""	"no"	2004-02-11	11Feb2004	NA	NA	NA	21.1	28.5	12.6
2004	2	12	23	3.9	29.6	4.4	8.3	""	"no"	2004-02-12	12Feb2004	NA	NA	NA	23	29.6	8.3
2004	2	13	23.3	4.4	29.6	5	20.4	""	"no"	2004-02-13	13Feb2004	NA	NA	NA	23.3	29.6	20.4
2004	2	14	22.7	5	28	5.4	8.4	""	"no"	2004-02-14	14Feb2004	NA	NA	NA	22.7	28	8.4
2004	2	15	20	5.5	31.1	6.7	0.4	""	"no"	2004-02-15	15Feb2004	NA	NA	NA	20	31.1	0.4
2004	2	16	24	7.1	29.1	7.6	12	""	"no"	2004-02-16	16Feb2004	NA	NA	NA	24	29.1	12
2004	2	17	23.3	7.9	30.8	8.8	1.2	""	"no"	2004-02-17	17Feb2004	NA	NA	NA	23.3	30.8	1.2
2004	2	18	22.5	9	30.7	10.4	0	""	"no"	2004-02-18	18Feb2004	NA	NA	NA	22.5	30.7	0
2004	2	19	23	10.7	30.6	11.6	5.8	""	"no"	2004-02-19	19Feb2004	NA	NA	NA	23	30.6	5.8
2004	2	20	22.2	11.9	30.4	13.2	0.4	""	"no"	2004-02-20	20Feb2004	NA	NA	NA	22.2	30.4	0.4
2004	2	21	21.4	13.4	30.1	14.1	1.9	""	"no"	2004-02-21	21Feb2004	NA	NA	NA	21.4	30.1	1.9
2004	2	22	22.6	14.2	NA	NA	2	""	"no"	2004-02-22	22Feb2004	NA	NA	NA	22.6	NA	2
2004	2	23	21.6	14.5	32.6	15.7	4.8	""	"no"	2004-02-23	23Feb2004	NA	NA	NA	21.6	32.6	4.8
2004	2	24	22.5	15.9	31.3	1.1	0.3	""	"no"	2004-02-24	24Feb2004	NA	NA	NA	22.5	31.3	0.3
2004	2	25	22.5	1.3	31	2.2	7.3	""	"no"	2004-02-25	25Feb2004	NA	NA	NA	22.5	31	7.3
2004	2	26	23	2.3	32	2.8	15.3	""	"no"	2004-02-26	26Feb2004	NA	NA	NA	23	32	15.3
2004	2	27	23	2.9	31.5	3.6	29.8	""	"no"	2004-02-27	27Feb2004	NA	NA	NA	23	31.5	29.8
2004	2	28	22	3.6	30.5	4.2	4.7	""	"no"	2004-02-28	28Feb2004	NA	NA	NA	22	30.5	4.7
2004	2	29	22	4.3	33	5.4	1.1	""	"no"	2004-02-29	29Feb2004	NA	NA	NA	22	33	1.1
2004	3	1	22	5.6	31.7	6.6	3.4	""	"no"	2004-03-01	1Mar2004	NA	NA	NA	22	31.7	3.4
2004	3	2	23.2	6.6	29.2	6.9	21.3	""	"no"	2004-03-02	2Mar2004	NA	NA	NA	23.2	29.2	21.3
2004	3	3	22.8	7	27	7.3	28.4	""	"no"	2004-03-03	3Mar2004	NA	NA	NA	22.8	27	28.4
2004	3	4	20.6	7.4	30.5	8.7	0	""	"no"	2004-03-04	4Mar2004	NA	NA	NA	20.6	30.5	0
2004	3	5	21.5	9	30.1	9.8	3	""	"no"	2004-03-05	5Mar2004	NA	NA	NA	21.5	30.1	3
2004	3	6	23.5	10.2	30.8	11.2	1.6	""	"no"	2004-03-06	6Mar2004	NA	NA	NA	23.5	30.8	1.6
2004	3	7	23	11.5	29.4	12.4	2.3	""	"no"	2004-03-07	7Mar2004	NA	NA	NA	23	29.4	2.3
2004	3	8	22.5	12.4	25.5	12.5	16.1	""	"no"	2004-03-08	8Mar2004	NA	NA	NA	22.5	25.5	16.1
2004	3	9	22.7	12.6	28.2	13.1	2.5	""	"no"	2004-03-09	9Mar2004	NA	NA	NA	22.7	28.2	2.5
2004	3	10	22.6	13.3	30.6	14.3	2	""	"no"	2004-03-10	10Mar2004	NA	NA	NA	22.6	30.6	2
2004	3	11	22	14.4	30.2	15.1	14.2	""	"no"	2004-03-11	11Mar2004	NA	NA	NA	22	30.2	14.2
2004	3	12	23	15.1	27.3	0.2	18.3	""	"no"	2004-03-12	12Mar2004	NA	NA	NA	23	27.3	18.3
2004	3	13	22.7	0.2	31	1.4	2.3	""	"no"	2004-03-13	13Mar2004	NA	NA	NA	22.7	31	2.3
2004	3	14	22.5	1.5	30.7	2.1	8.6	""	"no"	2004-03-14	14Mar2004	NA	NA	NA	22.5	30.7	8.6
2004	3	15	24	2.3	28	2.6	44.4	""	"no"	2004-03-15	15Mar2004	NA	NA	NA	24	28	44.4
2004	3	16	23.4	2.6	29.5	3.2	9.6	""	"no"	2004-03-16	16Mar2004	NA	NA	NA	23.4	29.5	9.6
2004	3	17	22.5	3.4	30.3	4.4	0.5	""	"no"	2004-03-17	17Mar2004	NA	NA	NA	22.5	30.3	0.5
2004	3	18	22.5	4.6	31.8	5.5	6.9	""	"no"	2004-03-18	18Mar2004	NA	NA	NA	22.5	31.8	6.9
2004	3	19	22.6	5.6	29	6.2	10.1	""	"no"	2004-03-19	19Mar2004	NA	NA	NA	22.6	29	10.1
2004	3	20	23.8	6.4	26.5	6.8	21.7	""	"no"	2004-03-20	20Mar2004	NA	NA	NA	23.8	26.5	21.7
2004	3	21	23	6.8	26.7	7	30.4	""	"no"	2004-03-21	21Mar2004	NA	NA	NA	23	26.7	30.4
2004	3	22	23.5	7.1	27.4	7.2	21.6	""	"no"	2004-03-22	22Mar2004	NA	NA	NA	23.5	27.4	21.6
2004	3	23	23.2	7.3	30.1	7.8	20.8	""	"no"	2004-03-23	23Mar2004	NA	NA	NA	23.2	30.1	20.8
2004	3	24	24	7.9	31.4	8.7	6.5	""	"no"	2004-03-24	24Mar2004	NA	NA	NA	24	31.4	6.5
2004	3	25	24.6	8.8	29	9.1	16.9	""	"no"	2004-03-25	25Mar2004	NA	NA	NA	24.6	29	16.9
2004	3	26	22.5	9.1	25.5	9.3	31	""	"no"	2004-03-26	26Mar2004	NA	NA	NA	22.5	25.5	31
2004	3	27	22.9	9.3	29.7	9.9	11.1	""	"no"	2004-03-27	27Mar2004	NA	NA	NA	22.9	29.7	11.1
2004	3	28	23	10	29.5	10.3	3.6	""	"no"	2004-03-28	28Mar2004	NA	NA	NA	23	29.5	3.6
2004	3	29	22.9	10.3	31.7	11.1	4.7	""	"no"	2004-03-29	29Mar2004	NA	NA	NA	22.9	31.7	4.7
2004	3	30	23.5	11.1	30	11.5	26.3	""	"no"	2004-03-30	30Mar2004	NA	NA	NA	23.5	30	26.3
2004	3	31	23	11.5	31.5	11.9	30.8	""	"no"	2004-03-31	31Mar2004	NA	NA	NA	23	31.5	30.8
2004	4	1	22.3	12	32.5	13.2	0.2	""	"no"	2004-04-01	1Apr2004	NA	NA	NA	22.3	32.5	0.2
2004	4	2	21.3	13.4	34	14.8	0.1	""	"no"	2004-04-02	2Apr2004	NA	NA	NA	21.3	34	0.1
2004	4	3	23	14.9	35	1.8	0	""	"no"	2004-04-03	3Apr2004	NA	NA	NA	23	35	0
2004	4	4	22.8	2	35	4	0.3	""	"no"	2004-04-04	4Apr2004	NA	NA	NA	22.8	35	0.3
2004	4	5	23.6	4.1	34	5.1	3.9	""	"no"	2004-04-05	5Apr2004	NA	NA	NA	23.6	34	3.9
2004	4	6	23.8	5.2	34.2	6.5	1	""	"no"	2004-04-06	6Apr2004	NA	NA	NA	23.8	34.2	1
2004	4	7	21.1	6.7	34	8.4	0.1	""	"no"	2004-04-07	7Apr2004	NA	NA	NA	21.1	34	0.1
2004	4	8	23.2	8.6	33.7	9.7	18.5	""	"no"	2004-04-08	8Apr2004	NA	NA	NA	23.2	33.7	18.5
2004	4	9	23.6	9.7	32.2	10.3	50.8	""	"no"	2004-04-09	9Apr2004	NA	NA	NA	23.6	32.2	50.8
2004	4	10	23.4	10.3	28.7	10.6	15	""	"no"	2004-04-10	10Apr2004	NA	NA	NA	23.4	28.7	15
2004	4	11	23.5	10.7	32.5	11.8	0.4	""	"no"	2004-04-11	11Apr2004	NA	NA	NA	23.5	32.5	0.4
2004	4	12	22.6	11.8	32.5	12.7	9.8	""	"no"	2004-04-12	12Apr2004	NA	NA	NA	22.6	32.5	9.8
2004	4	13	23.4	12.7	25.5	12.8	53.6	""	"no"	2004-04-13	13Apr2004	NA	NA	NA	23.4	25.5	53.6
2004	4	14	22.8	12.8	30.5	13.5	13.8	""	"no"	2004-04-14	14Apr2004	NA	NA	NA	22.8	30.5	13.8
2004	4	15	23.2	13.6	33	14.9	1.3	""	"no"	2004-04-15	15Apr2004	NA	NA	NA	23.2	33	1.3
2004	4	16	24	15	29.6	0.5	10.8	""	"no"	2004-04-16	16Apr2004	NA	NA	NA	24	29.6	10.8
2004	4	17	23.4	0.6	31	1.2	6.5	""	"no"	2004-04-17	17Apr2004	NA	NA	NA	23.4	31	6.5
2004	4	18	23.5	1.3	31.6	2.1	24.1	""	"no"	2004-04-18	18Apr2004	NA	NA	NA	23.5	31.6	24.1
2004	4	19	23.5	2.1	25.3	2.2	91.3	""	"no"	2004-04-19	19Apr2004	NA	NA	NA	23.5	25.3	91.3
2004	4	20	21.3	2.2	31.3	2.8	5.8	""	"no"	2004-04-20	20Apr2004	NA	NA	NA	21.3	31.3	5.8
2004	4	21	23.6	2.8	33	3.9	10.8	""	"no"	2004-04-21	21Apr2004	NA	NA	NA	23.6	33	10.8
2004	4	22	23.5	4.1	30	4.6	6.9	""	"no"	2004-04-22	22Apr2004	NA	NA	NA	23.5	30	6.9
2004	4	23	24	4.7	31.6	5.2	16.2	""	"no"	2004-04-23	23Apr2004	NA	NA	NA	24	31.6	16.2
2004	4	24	22.5	5.3	25.6	5.3	122.2	""	"no"	2004-04-24	24Apr2004	NA	NA	NA	22.5	25.6	122.2
2004	4	25	21.5	5.3	28.3	5.6	0.9	""	"no"	2004-04-25	25Apr2004	NA	NA	NA	21.5	28.3	0.9
2004	4	26	23	5.9	29.5	6.3	5.3	""	"no"	2004-04-26	26Apr2004	NA	NA	NA	23	29.5	5.3
2004	4	27	22.7	6.3	30.2	6.8	1.4	""	"no"	2004-04-27	27Apr2004	NA	NA	NA	22.7	30.2	1.4
2004	4	28	22.4	6.9	33.8	7.8	0.6	""	"no"	2004-04-28	28Apr2004	NA	NA	NA	22.4	33.8	0.6
2004	4	29	23	7.8	33	9.1	0.2	""	"no"	2004-04-29	29Apr2004	NA	NA	NA	23	33	0.2
2004	4	30	23.1	9.2	31.5	9.7	24.1	""	"no"	2004-04-30	30Apr2004	NA	NA	NA	23.1	31.5	24.1
2004	5	1	22	9.7	32.7	11.3	6.1	""	"no"	2004-05-01	1May2004	NA	NA	NA	22	32.7	6.1
2004	5	2	22.3	11.3	31.7	12	10.3	""	"no"	2004-05-02	2May2004	NA	NA	NA	22.3	31.7	10.3
2004	5	3	23.8	12	29.6	12.3	51.4	""	"no"	2004-05-03	3May2004	NA	NA	NA	23.8	29.6	51.4
2004	5	4	23	12.3	31.3	13.1	0.9	""	"no"	2004-05-04	4May2004	NA	NA	NA	23	31.3	0.9
2004	5	5	23.5	13.2	31.5	13.9	6.8	""	"no"	2004-05-05	5May2004	NA	NA	NA	23.5	31.5	6.8
2004	5	6	24	14	27.2	16	18.1	""	"no"	2004-05-06	6May2004	NA	NA	NA	24	27.2	18.1
2004	5	7	22.8	16	29	0.2	46.6	""	"no"	2004-05-07	7May2004	NA	NA	NA	22.8	29	46.6
2004	5	8	23	0.2	30.5	0.7	28.9	""	"no"	2004-05-08	8May2004	NA	NA	NA	23	30.5	28.9
2004	5	9	23.1	0.7	31	1.4	6.1	""	"no"	2004-05-09	9May2004	NA	NA	NA	23.1	31	6.1
2004	5	10	23	1.5	30.2	1.8	59.1	""	"no"	2004-05-10	10May2004	NA	NA	NA	23	30.2	59.1
2004	5	11	23.6	1.8	28.5	2.2	74	""	"no"	2004-05-11	11May2004	NA	NA	NA	23.6	28.5	74
2004	5	12	23.8	2.2	32.6	3.1	2.5	""	"no"	2004-05-12	12May2004	NA	NA	NA	23.8	32.6	2.5
2004	5	13	22.5	3.2	31.4	3.9	8.1	""	"no"	2004-05-13	13May2004	NA	NA	NA	22.5	31.4	8.1
2004	5	14	23.1	3.9	29.5	4.3	3.9	""	"no"	2004-05-14	14May2004	NA	NA	NA	23.1	29.5	3.9
2004	5	15	22.8	4.3	31	5.3	25.7	""	"no"	2004-05-15	15May2004	NA	NA	NA	22.8	31	25.7
2004	5	16	22.9	5.4	31	6	6.3	""	"no"	2004-05-16	16May2004	NA	NA	NA	22.9	31	6.3
2004	5	17	22	6	30.5	6.6	5.8	""	"no"	2004-05-17	17May2004	NA	NA	NA	22	30.5	5.8
2004	5	18	22.9	6.6	30.6	7	17.6	""	"no"	2004-05-18	18May2004	NA	NA	NA	22.9	30.6	17.6
2004	5	19	23	7	32	7.6	2.7	""	"no"	2004-05-19	19May2004	NA	NA	NA	23	32	2.7
2004	5	20	23	7.6	28	8	19.3	""	"no"	2004-05-20	20May2004	NA	NA	NA	23	28	19.3
2004	5	21	22.4	8	31.5	8.7	2.2	""	"no"	2004-05-21	21May2004	NA	NA	NA	22.4	31.5	2.2
2004	5	22	23.4	8.7	29.6	9.2	3.2	""	"no"	2004-05-22	22May2004	NA	NA	NA	23.4	29.6	3.2
2004	5	23	22.8	9.3	32	10	16.3	""	"no"	2004-05-23	23May2004	NA	NA	NA	22.8	32	16.3
2004	5	24	23.4	10	33	10.7	1.3	""	"no"	2004-05-24	24May2004	NA	NA	NA	23.4	33	1.3
2004	5	25	22.7	10.8	32.3	11.9	0.1	""	"no"	2004-05-25	25May2004	NA	NA	NA	22.7	32.3	0.1
2004	5	26	23.3	12	30.5	12.4	19.7	""	"no"	2004-05-26	26May2004	NA	NA	NA	23.3	30.5	19.7
2004	5	27	22.8	12.4	29.2	13	0.8	""	"no"	2004-05-27	27May2004	NA	NA	NA	22.8	29.2	0.8
2004	5	28	22.5	13.1	28.5	13.3	14.4	""	"no"	2004-05-28	28May2004	NA	NA	NA	22.5	28.5	14.4
2004	5	29	22.8	13.3	28.6	13.6	14.5	""	"no"	2004-05-29	29May2004	NA	NA	NA	22.8	28.6	14.5
2004	5	30	21.1	13.6	28.7	13.9	27.6	""	"no"	2004-05-30	30May2004	NA	NA	NA	21.1	28.7	27.6
2004	5	31	22	14	31	14.4	7.2	""	"no"	2004-05-31	31May2004	NA	NA	NA	22	31	7.2
2004	6	1	22	14.4	32.5	15.1	8.9	""	"no"	2004-06-01	1Jun2004	NA	NA	NA	22	32.5	8.9
2004	6	2	21.9	15.2	28.8	0.2	5.7	""	"no"	2004-06-02	2Jun2004	NA	NA	NA	21.9	28.8	5.7
2004	6	3	22.7	0.2	30.1	0.9	12.9	""	"no"	2004-06-03	3Jun2004	NA	NA	NA	22.7	30.1	12.9
2004	6	4	21.3	1	31.5	3.4	27.3	""	"no"	2004-06-04	4Jun2004	NA	NA	NA	21.3	31.5	27.3
2004	6	5	22.4	3.5	30.6	4	7.9	""	"no"	2004-06-05	5Jun2004	NA	NA	NA	22.4	30.6	7.9
2004	6	6	22	4	28.7	4.5	1.2	""	"no"	2004-06-06	6Jun2004	NA	NA	NA	22	28.7	1.2
2004	6	7	22	4.6	28.6	5.1	3.8	""	"no"	2004-06-07	7Jun2004	NA	NA	NA	22	28.6	3.8
2004	6	8	21.5	5.1	29.6	5.6	1.6	""	"no"	2004-06-08	8Jun2004	NA	NA	NA	21.5	29.6	1.6
2004	6	9	22.4	5.7	32.7	7.1	7.4	""	"no"	2004-06-09	9Jun2004	NA	NA	NA	22.4	32.7	7.4
2004	6	10	22.5	7.1	30.6	7.7	4	""	"no"	2004-06-10	10Jun2004	NA	NA	NA	22.5	30.6	4
2004	6	11	22.8	7.8	30.2	8.3	2.5	""	"no"	2004-06-11	11Jun2004	NA	NA	NA	22.8	30.2	2.5
2004	6	12	21.6	8.3	31.7	9.1	7	""	"no"	2004-06-12	12Jun2004	NA	NA	NA	21.6	31.7	7
2004	6	13	22.8	9.2	30	9.7	16.5	""	"no"	2004-06-13	13Jun2004	NA	NA	NA	22.8	30	16.5
2004	6	14	21.1	9.7	33	10.9	2.8	""	"no"	2004-06-14	14Jun2004	NA	NA	NA	21.1	33	2.8
2004	6	15	22.5	10.9	29.7	11.5	22.1	""	"no"	2004-06-15	15Jun2004	NA	NA	NA	22.5	29.7	22.1
2004	6	16	22.2	11.5	27.3	11.8	14.9	""	"no"	2004-06-16	16Jun2004	NA	NA	NA	22.2	27.3	14.9
2004	6	17	21.8	11.8	30.2	12.4	2.2	""	"no"	2004-06-17	17Jun2004	NA	NA	NA	21.8	30.2	2.2
2004	6	18	21.8	12.4	30.7	13.4	0.1	""	"no"	2004-06-18	18Jun2004	NA	NA	NA	21.8	30.7	0.1
2004	6	19	21.6	13.5	32.1	14.9	0.1	""	"no"	2004-06-19	19Jun2004	NA	NA	NA	21.6	32.1	0.1
2004	6	20	21.6	15	32.5	1.8	0.1	""	"no"	2004-06-20	20Jun2004	NA	NA	NA	21.6	32.5	0.1
2004	6	21	23	1.9	29.5	3.2	14.7	""	"no"	2004-06-21	21Jun2004	NA	NA	NA	23	29.5	14.7
2004	6	22	22.4	3.2	29	3.5	13.7	""	"no"	2004-06-22	22Jun2004	NA	NA	NA	22.4	29	13.7
2004	6	23	22.5	3.6	30	4.1	25	""	"no"	2004-06-23	23Jun2004	NA	NA	NA	22.5	30	25
2004	6	24	22.5	4.2	31.2	5.1	13	""	"no"	2004-06-24	24Jun2004	NA	NA	NA	22.5	31.2	13
2004	6	25	22.3	5.2	30.5	5.7	2.3	""	"no"	2004-06-25	25Jun2004	NA	NA	NA	22.3	30.5	2.3
2004	6	26	22.1	5.8	28	6	42.6	""	"no"	2004-06-26	26Jun2004	NA	NA	NA	22.1	28	42.6
2004	6	27	22.5	6	30	6.6	10.5	""	"no"	2004-06-27	27Jun2004	NA	NA	NA	22.5	30	10.5
2004	6	28	22.8	6.6	28.6	7	11.1	""	"no"	2004-06-28	28Jun2004	NA	NA	NA	22.8	28.6	11.1
2004	6	29	21.1	7.1	31.5	8.1	6.3	""	"no"	2004-06-29	29Jun2004	NA	NA	NA	21.1	31.5	6.3
2004	6	30	20.5	8.1	31.5	8.9	1.3	""	"no"	2004-06-30	30Jun2004	NA	NA	NA	20.5	31.5	1.3
2004	7	1	22.2	8.9	33.5	10.3	4	""	"no"	2004-07-01	1Jul2004	NA	NA	NA	22.2	33.5	4
2004	7	2	22.3	10.3	31	11.1	7.2	""	"no"	2004-07-02	2Jul2004	NA	NA	NA	22.3	31	7.2
2004	7	3	NA	11.1	31	11.8	0.7	""	"no"	2004-07-03	3Jul2004	NA	NA	NA	NA	31	0.7
2004	7	4	22.2	11.8	31	12.6	1.4	""	"no"	2004-07-04	4Jul2004	NA	NA	NA	22.2	31	1.4
2004	7	5	21.2	12.6	31.2	13.5	0.2	""	"no"	2004-07-05	5Jul2004	NA	NA	NA	21.2	31.2	0.2
2004	7	6	21.5	13.6	29	14.2	5.5	""	"no"	2004-07-06	6Jul2004	NA	NA	NA	21.5	29	5.5
2004	7	7	22	14.2	31.5	14.8	9.9	""	"no"	2004-07-07	7Jul2004	NA	NA	NA	22	31.5	9.9
2004	7	8	21.9	14.8	31.7	16.2	8.2	""	"no"	2004-07-08	8Jul2004	NA	NA	NA	21.9	31.7	8.2
2004	7	9	21.5	16.3	31	1.1	6.1	""	"no"	2004-07-09	9Jul2004	NA	NA	NA	21.5	31	6.1
2004	7	10	22.1	1.1	31	2.1	2.1	""	"no"	2004-07-10	10Jul2004	NA	NA	NA	22.1	31	2.1
